session_duration,age,married,has_children,hotel_booked,hotel_discount,p_treat,p_control,uplift,uplift_segment,p_book,decision,user_id
0.38,31,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,533742
2.1,36,0,1,1,0,0.56,0.56,0.0,Sure Thing,0.55,No Action,533975
3.12,26,0,1,0,0,0.65,0.67,-0.02,Sure Thing,0.65,Avoid (Do Not Disturb),534088
0.72,36,0,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,534380
0.4,48,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.0,No Action,534564
0.5,27,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,534798
1.25,38,1,0,1,0,0.11,0.13,-0.02,Sure Thing,0.12,Avoid (Do Not Disturb),534948
1.27,37,1,0,1,0,0.16,0.13,0.03,Sure Thing,0.12,No Action,535081
0.37,25,0,0,0,1,0.01,0.0,0.01,Sure Thing,0.0,No Action,535136
3.1,56,1,0,1,0,0.63,0.63,0.0,Sure Thing,0.59,No Action,535686
0.63,32,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,535905
4.25,48,1,1,0,0,0.65,0.64,0.01,Sure Thing,0.67,No Action,536241
3.25,44,1,1,0,0,0.67,0.68,-0.01,Sure Thing,0.67,Avoid (Do Not Disturb),536275
0.38,50,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,536566
2.37,65,1,0,1,0,0.39,0.36,0.04,Sure Thing,0.32,No Action,536893
3.4,37,0,0,1,0,0.7,0.7,-0.0,Sure Thing,0.71,No Discount (Sure Thing),537066
4.65,52,1,0,1,0,0.67,0.66,0.01,Sure Thing,0.69,No Action,538134
1.23,43,0,0,0,0,0.09,0.11,-0.02,Sure Thing,0.11,Avoid (Do Not Disturb),538197
5.02,62,0,0,1,0,0.51,0.58,-0.07,Do Not Disturb,0.56,Avoid (Do Not Disturb),538216
0.25,26,0,1,0,1,0.01,0.01,0.0,Sure Thing,0.01,No Action,538321
3.27,27,0,0,1,1,0.65,0.68,-0.03,Do Not Disturb,0.67,Avoid (Do Not Disturb),538457
0.25,36,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,538883
4.0,39,1,0,1,0,0.65,0.68,-0.02,Do Not Disturb,0.7,Avoid (Do Not Disturb),538915
0.62,44,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,539105
2.43,35,1,0,1,0,0.67,0.71,-0.03,Do Not Disturb,0.7,No Discount (Sure Thing),539140
5.52,35,0,1,1,0,0.66,0.62,0.04,Sure Thing,0.67,No Action,539146
2.08,19,0,0,1,0,0.31,0.32,-0.0,Sure Thing,0.34,Avoid (Do Not Disturb),539243
0.52,39,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,539300
1.68,53,1,1,0,0,0.2,0.13,0.06,Persuadable,0.15,Give Discount,539315
3.37,37,0,1,1,1,0.69,0.68,0.01,Sure Thing,0.68,No Action,539317
1.63,31,0,0,0,0,0.17,0.12,0.05,Persuadable,0.13,Give Discount,539384
2.88,35,1,1,1,1,0.66,0.68,-0.01,Sure Thing,0.67,Avoid (Do Not Disturb),539414
3.87,16,0,0,0,0,0.41,0.3,0.11,Persuadable,0.32,Give Discount,539493
0.37,43,0,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,539510
2.87,39,1,0,1,0,0.68,0.71,-0.02,Do Not Disturb,0.7,No Discount (Sure Thing),539519
11.83,35,1,1,1,0,0.66,0.62,0.04,Sure Thing,0.66,No Action,539528
2.77,37,0,1,1,0,0.69,0.69,-0.0,Sure Thing,0.68,Avoid (Do Not Disturb),539558
0.25,64,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.01,No Action,539566
1.03,37,1,0,0,0,0.03,0.01,0.02,Sure Thing,0.01,No Action,539611
0.8,58,1,0,0,1,0.02,0.01,0.01,Sure Thing,0.01,No Action,539637
0.77,65,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,539656
8.4,17,0,0,1,0,0.48,0.49,-0.0,Sure Thing,0.41,Avoid (Do Not Disturb),539669
1.28,44,1,0,0,0,0.16,0.11,0.04,Sure Thing,0.11,No Action,539671
2.37,19,0,0,0,0,0.49,0.33,0.16,Persuadable,0.34,Give Discount,539899
1.4,44,0,0,0,0,0.17,0.11,0.06,Persuadable,0.12,Give Discount,539917
0.85,52,0,0,0,0,0.01,0.01,-0.0,Sure Thing,0.0,Avoid (Do Not Disturb),539936
5.88,16,0,0,0,0,0.39,0.3,0.09,Persuadable,0.32,Give Discount,539962
2.43,42,0,1,1,0,0.69,0.69,0.0,Sure Thing,0.68,No Action,540014
0.25,44,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,540094
1.03,33,0,1,0,0,0.02,0.01,0.02,Sure Thing,0.01,No Action,540150
0.27,76,1,0,0,0,0.02,0.0,0.02,Sure Thing,0.01,No Action,540226
2.87,37,0,0,0,0,0.7,0.72,-0.02,Do Not Disturb,0.71,No Discount (Sure Thing),540252
0.65,46,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,540253
2.03,42,1,0,0,0,0.6,0.51,0.09,Persuadable,0.53,Give Discount,540260
2.1,53,0,0,1,0,0.61,0.57,0.04,Sure Thing,0.58,No Action,540308
5.12,51,0,0,1,0,0.68,0.67,0.01,Sure Thing,0.7,No Discount (Sure Thing),540415
2.33,46,1,0,1,0,0.68,0.71,-0.03,Do Not Disturb,0.7,No Discount (Sure Thing),540444
2.7,34,0,0,0,0,0.7,0.69,0.01,Sure Thing,0.67,No Action,540475
5.53,48,1,1,1,0,0.66,0.6,0.05,Persuadable,0.66,Give Discount,540572
0.27,51,1,0,0,0,0.02,0.01,0.01,Sure Thing,0.0,No Action,540597
1.53,70,1,0,1,0,0.16,0.13,0.03,Sure Thing,0.13,No Action,540642
0.25,28,0,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,540666
0.27,50,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.0,No Action,540698
0.63,34,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,540708
4.05,34,0,0,1,0,0.66,0.65,0.01,Sure Thing,0.66,No Action,540733
0.38,41,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,540819
2.2,20,0,1,1,0,0.42,0.33,0.09,Persuadable,0.32,Give Discount,540941
0.63,56,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,540966
0.5,31,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,540973
5.38,32,0,0,1,0,0.68,0.61,0.07,Persuadable,0.66,Give Discount,540974
0.25,71,1,0,0,0,0.02,0.0,0.02,Sure Thing,0.01,No Action,541047
2.72,67,1,0,0,0,0.42,0.29,0.13,Persuadable,0.3,Give Discount,541083
3.22,43,0,0,1,0,0.71,0.72,-0.01,Sure Thing,0.71,No Discount (Sure Thing),541112
0.25,31,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,541132
1.15,23,1,1,0,0,0.07,0.05,0.02,Sure Thing,0.06,No Action,541193
1.22,49,0,1,0,0,0.09,0.1,-0.01,Sure Thing,0.1,Avoid (Do Not Disturb),541224
0.52,46,0,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,541236
1.73,54,1,0,0,0,0.22,0.13,0.09,Persuadable,0.13,Give Discount,541249
0.52,45,1,0,0,1,0.01,0.01,0.0,Sure Thing,0.0,No Action,541282
0.13,28,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,175032
2.35,53,1,1,1,0,0.67,0.68,-0.01,Sure Thing,0.67,Avoid (Do Not Disturb),187212
0.62,35,0,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,189676
0.38,42,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,226367
0.98,43,1,1,0,0,0.02,0.01,0.01,Sure Thing,0.01,No Action,331039
0.73,33,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.0,No Action,356046
0.88,28,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,413128
0.97,38,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,445515
1.08,23,0,1,0,0,0.05,0.03,0.02,Sure Thing,0.04,No Action,451674
1.72,29,0,0,0,0,0.17,0.12,0.05,Persuadable,0.13,Give Discount,482630
0.63,66,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.0,No Action,482811
0.7,40,0,0,0,1,0.01,0.01,0.0,Sure Thing,0.01,No Action,487954
11.87,55,1,0,1,0,0.69,0.67,0.02,Sure Thing,0.7,No Discount (Sure Thing),488314
0.5,47,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,489635
3.73,55,1,1,1,0,0.66,0.66,0.0,Sure Thing,0.67,No Action,497042
4.17,44,1,0,1,0,0.67,0.67,-0.0,Sure Thing,0.7,Avoid (Do Not Disturb),498199
1.02,44,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,499810
1.43,24,0,0,0,0,0.16,0.11,0.05,Persuadable,0.11,Give Discount,499969
1.23,36,1,1,0,1,0.13,0.12,0.01,Sure Thing,0.12,No Action,500532
1.72,46,1,0,1,1,0.24,0.12,0.12,Persuadable,0.13,Give Discount,500646
2.32,27,0,0,1,0,0.64,0.68,-0.04,Do Not Disturb,0.67,Avoid (Do Not Disturb),505289
6.62,46,0,1,0,0,0.66,0.62,0.04,Sure Thing,0.67,No Action,505617
0.23,53,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,506611
2.45,27,0,0,1,0,0.65,0.68,-0.03,Do Not Disturb,0.67,Avoid (Do Not Disturb),508546
0.88,45,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,510961
3.77,40,0,0,0,0,0.7,0.69,0.01,Sure Thing,0.71,No Discount (Sure Thing),511440
1.98,52,1,0,1,0,0.44,0.51,-0.07,Do Not Disturb,0.53,Avoid (Do Not Disturb),512060
3.8,39,0,1,1,0,0.69,0.66,0.03,Sure Thing,0.68,No Action,512069
2.08,53,1,0,0,0,0.6,0.54,0.06,Persuadable,0.56,Give Discount,512596
3.03,45,1,0,0,0,0.69,0.71,-0.01,Sure Thing,0.7,No Discount (Sure Thing),512695
1.95,70,1,0,0,0,0.31,0.17,0.14,Persuadable,0.22,Give Discount,513091
0.77,54,0,0,0,0,0.01,0.01,0.01,Sure Thing,0.0,No Action,513093
0.65,43,0,0,0,1,0.01,0.01,0.0,Sure Thing,0.0,No Action,513366
0.6,44,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,513402
0.63,40,1,0,0,1,0.01,0.01,0.01,Sure Thing,0.0,No Action,513422
9.63,52,1,0,1,0,0.7,0.65,0.05,Persuadable,0.69,Give Discount,513683
1.03,21,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,513714
1.7,39,0,1,1,0,0.22,0.13,0.09,Persuadable,0.14,Give Discount,513869
3.73,36,0,0,1,0,0.71,0.69,0.01,Sure Thing,0.71,No Discount (Sure Thing),513926
3.22,26,0,0,1,0,0.63,0.68,-0.05,Do Not Disturb,0.67,Avoid (Do Not Disturb),513956
2.28,36,0,0,1,0,0.68,0.72,-0.04,Do Not Disturb,0.71,No Discount (Sure Thing),513967
0.73,52,0,0,0,0,0.01,0.01,-0.0,Sure Thing,0.0,Avoid (Do Not Disturb),514215
0.48,48,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,515058
1.65,59,1,1,0,0,0.17,0.16,0.01,Sure Thing,0.15,No Action,515085
5.58,40,1,0,0,0,0.66,0.66,0.0,Sure Thing,0.69,No Action,515243
3.92,42,0,0,1,0,0.67,0.69,-0.02,Sure Thing,0.7,No Discount (Sure Thing),515694
2.93,49,1,1,1,0,0.67,0.68,-0.01,Sure Thing,0.67,Avoid (Do Not Disturb),516144
0.87,63,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,516150
1.23,50,0,1,0,0,0.09,0.1,-0.01,Sure Thing,0.1,Avoid (Do Not Disturb),516176
0.5,49,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,516177
3.03,36,0,0,1,0,0.7,0.72,-0.01,Sure Thing,0.71,No Discount (Sure Thing),516246
3.1,35,0,1,0,0,0.69,0.69,0.0,Sure Thing,0.68,No Action,516965
1.7,50,1,0,0,0,0.22,0.12,0.1,Persuadable,0.13,Give Discount,517356
1.8,34,0,0,0,0,0.19,0.12,0.06,Persuadable,0.13,Give Discount,517397
1.23,36,0,1,0,1,0.11,0.11,0.01,Sure Thing,0.11,No Action,518696
2.67,29,0,1,1,0,0.67,0.66,0.01,Sure Thing,0.64,No Action,518963
1.6,32,0,1,0,0,0.25,0.12,0.13,Persuadable,0.14,Give Discount,519089
2.07,19,0,0,0,1,0.3,0.32,-0.02,Do Not Disturb,0.34,Avoid (Do Not Disturb),519191
0.72,67,0,0,0,0,0.02,0.0,0.02,Sure Thing,0.0,No Action,519353
3.8,49,1,0,0,0,0.69,0.69,0.01,Sure Thing,0.7,No Discount (Sure Thing),519412
2.75,31,0,1,1,0,0.67,0.67,0.01,Sure Thing,0.64,No Action,519554
0.98,34,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,520188
0.23,16,0,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,520314
5.02,37,0,0,0,0,0.67,0.67,0.0,Sure Thing,0.7,No Discount (Sure Thing),520422
2.35,53,0,1,1,0,0.69,0.69,0.0,Sure Thing,0.68,No Action,520491
1.97,32,0,0,0,1,0.32,0.24,0.08,Persuadable,0.23,Give Discount,520527
0.65,33,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,521293
1.38,31,0,0,0,0,0.16,0.12,0.04,Sure Thing,0.13,No Action,521883
4.05,48,1,1,1,0,0.64,0.66,-0.01,Sure Thing,0.67,Avoid (Do Not Disturb),521921
4.37,49,1,1,1,0,0.65,0.64,0.02,Sure Thing,0.67,No Action,522223
1.75,41,0,1,1,1,0.24,0.13,0.11,Persuadable,0.14,Give Discount,522265
1.95,44,0,0,0,0,0.46,0.24,0.21,Persuadable,0.26,Give Discount,522286
2.13,32,0,1,0,0,0.57,0.52,0.04,Sure Thing,0.53,No Action,522873
1.35,67,0,0,0,1,0.2,0.1,0.1,Persuadable,0.12,Give Discount,523057
6.95,38,0,0,1,0,0.69,0.67,0.03,Sure Thing,0.7,No Discount (Sure Thing),523392
0.97,49,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.01,No Action,523465
3.95,35,0,1,1,0,0.66,0.65,0.01,Sure Thing,0.67,No Action,524358
0.65,35,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,524607
2.23,43,0,0,1,0,0.65,0.71,-0.06,Do Not Disturb,0.7,Avoid (Do Not Disturb),524929
0.63,37,1,0,0,1,0.01,0.01,0.0,Sure Thing,0.01,No Action,525824
2.1,39,1,0,0,0,0.61,0.57,0.04,Sure Thing,0.58,No Action,527038
3.75,42,1,1,0,1,0.67,0.67,-0.0,Sure Thing,0.67,Avoid (Do Not Disturb),527507
0.4,39,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,527585
4.18,20,0,0,0,0,0.47,0.3,0.17,Persuadable,0.31,Give Discount,527735
0.37,46,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,528455
0.6,63,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,529048
0.9,27,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,529229
4.08,21,0,0,0,0,0.49,0.29,0.19,Persuadable,0.31,Give Discount,529231
1.97,20,0,1,0,0,0.31,0.19,0.11,Persuadable,0.21,Give Discount,529520
4.42,20,0,1,0,0,0.42,0.22,0.2,Persuadable,0.26,Give Discount,529677
2.87,42,0,1,1,0,0.7,0.69,0.01,Sure Thing,0.68,No Action,529801
1.93,27,0,0,1,0,0.23,0.21,0.02,Sure Thing,0.22,No Action,529831
1.23,35,1,0,0,0,0.11,0.12,-0.02,Sure Thing,0.12,Avoid (Do Not Disturb),529845
2.37,38,0,0,0,0,0.69,0.72,-0.03,Do Not Disturb,0.71,No Discount (Sure Thing),530627
0.4,24,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,530739
4.42,49,1,0,0,0,0.68,0.67,0.01,Sure Thing,0.69,No Action,530906
2.28,30,0,1,1,0,0.63,0.66,-0.03,Do Not Disturb,0.64,Avoid (Do Not Disturb),531361
2.9,50,1,0,1,0,0.7,0.71,-0.01,Sure Thing,0.7,No Discount (Sure Thing),531386
1.27,44,1,0,0,0,0.16,0.11,0.05,Sure Thing,0.11,No Action,531471
5.3,22,0,1,1,0,0.45,0.24,0.2,Persuadable,0.27,Give Discount,531562
2.12,20,0,1,0,0,0.35,0.28,0.07,Persuadable,0.3,Give Discount,531682
0.78,34,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.0,No Action,531987
0.88,18,0,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,532329
2.53,50,0,0,1,0,0.71,0.72,-0.01,Sure Thing,0.71,No Discount (Sure Thing),532381
3.12,40,0,0,1,0,0.7,0.72,-0.02,Sure Thing,0.71,No Discount (Sure Thing),532535
4.63,29,0,0,1,0,0.67,0.61,0.06,Persuadable,0.66,Give Discount,532607
0.63,50,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,532989
0.25,44,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,533573
3.35,41,0,0,1,1,0.71,0.71,-0.0,Sure Thing,0.71,No Discount (Sure Thing),533598
0.72,69,0,0,0,1,0.01,0.0,0.01,Sure Thing,0.0,No Action,534742
2.4,44,1,0,1,0,0.68,0.71,-0.03,Do Not Disturb,0.7,No Discount (Sure Thing),534842
0.65,31,0,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,534895
4.25,59,0,0,1,0,0.54,0.6,-0.07,Do Not Disturb,0.58,Avoid (Do Not Disturb),534986
2.63,37,0,0,1,0,0.7,0.72,-0.02,Sure Thing,0.71,No Discount (Sure Thing),535177
2.02,30,0,0,0,0,0.38,0.48,-0.1,Do Not Disturb,0.49,Avoid (Do Not Disturb),535637
1.2,17,0,0,0,0,0.06,0.1,-0.04,Do Not Disturb,0.09,Avoid (Do Not Disturb),535682
0.27,66,1,0,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,536170
0.65,46,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,536532
0.65,55,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,537177
2.17,68,1,0,0,0,0.35,0.3,0.05,Persuadable,0.28,Give Discount,537481
8.02,18,0,1,0,0,0.39,0.26,0.13,Persuadable,0.28,Give Discount,537804
1.0,30,0,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,537818
1.1,25,0,0,0,0,0.06,0.04,0.02,Sure Thing,0.05,No Action,537975
4.55,44,1,1,0,0,0.65,0.61,0.04,Sure Thing,0.66,No Action,538188
1.15,57,1,1,0,0,0.13,0.02,0.11,Persuadable,0.04,Give Discount,538413
1.38,55,1,0,0,1,0.16,0.13,0.03,Sure Thing,0.13,No Action,538454
0.73,17,0,0,0,0,0.01,0.0,0.0,Sure Thing,0.0,No Action,538681
1.33,23,0,1,0,1,0.16,0.12,0.04,Sure Thing,0.11,No Action,538696
0.38,52,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,538703
2.98,39,1,1,1,0,0.67,0.68,-0.01,Sure Thing,0.67,Avoid (Do Not Disturb),539010
1.25,39,0,0,0,0,0.1,0.11,-0.0,Sure Thing,0.11,Avoid (Do Not Disturb),539300
0.38,53,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,539315
2.17,16,0,0,0,0,0.42,0.32,0.1,Persuadable,0.35,Give Discount,539493
0.23,64,1,0,0,1,0.01,0.01,0.01,Sure Thing,0.01,No Action,539566
2.2,58,1,0,1,1,0.59,0.58,0.01,Sure Thing,0.57,No Action,539637
1.23,76,1,0,0,0,0.16,0.12,0.03,Sure Thing,0.13,No Action,540226
4.07,46,1,0,0,0,0.67,0.68,-0.01,Sure Thing,0.7,Avoid (Do Not Disturb),540253
1.32,34,0,0,0,0,0.14,0.12,0.02,Sure Thing,0.12,No Action,540475
0.62,67,1,0,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,541083
1.0,54,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,541249
1.03,42,1,1,0,0,0.08,0.01,0.07,Persuadable,0.01,Give Discount,541352
2.12,41,0,0,1,0,0.64,0.58,0.05,Persuadable,0.6,Give Discount,541357
1.33,35,1,0,0,0,0.15,0.13,0.02,Sure Thing,0.13,No Action,541438
2.38,25,0,0,0,1,0.6,0.6,-0.0,Sure Thing,0.61,Avoid (Do Not Disturb),541497
0.9,52,0,0,0,0,0.01,0.01,-0.0,Sure Thing,0.0,Avoid (Do Not Disturb),541516
0.85,16,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.0,No Action,541539
2.28,37,0,1,1,0,0.65,0.69,-0.04,Do Not Disturb,0.68,Avoid (Do Not Disturb),541612
1.72,44,1,0,0,0,0.22,0.12,0.1,Persuadable,0.13,Give Discount,541700
2.85,42,1,0,1,0,0.69,0.71,-0.02,Sure Thing,0.7,No Discount (Sure Thing),541735
2.48,46,1,1,1,0,0.68,0.68,-0.0,Sure Thing,0.67,Avoid (Do Not Disturb),541812
8.83,42,0,0,1,1,0.69,0.67,0.03,Sure Thing,0.7,No Discount (Sure Thing),541901
1.7,50,1,0,0,0,0.22,0.12,0.1,Persuadable,0.13,Give Discount,541906
8.78,38,0,0,1,0,0.69,0.67,0.03,Sure Thing,0.7,No Discount (Sure Thing),541931
1.33,52,1,1,1,0,0.18,0.12,0.06,Persuadable,0.13,Give Discount,541939
2.25,40,1,0,0,1,0.65,0.7,-0.05,Do Not Disturb,0.7,Avoid (Do Not Disturb),541967
0.67,53,1,1,0,1,0.01,0.0,0.01,Sure Thing,0.01,No Action,541972
2.6,41,1,0,1,0,0.69,0.71,-0.02,Do Not Disturb,0.7,No Discount (Sure Thing),542015
1.95,37,0,1,1,1,0.5,0.24,0.25,Persuadable,0.29,Give Discount,542027
2.78,40,1,1,1,0,0.67,0.68,-0.01,Sure Thing,0.67,Avoid (Do Not Disturb),542036
2.07,27,0,1,0,0,0.52,0.47,0.05,Sure Thing,0.5,No Action,542056
0.37,49,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,542095
0.53,47,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,542153
0.98,23,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,542189
0.5,47,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,542230
0.4,23,1,0,0,0,0.0,0.0,0.0,Sure Thing,0.01,No Action,542267
0.25,34,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.0,No Action,542277
2.35,40,1,1,1,0,0.66,0.68,-0.02,Sure Thing,0.67,Avoid (Do Not Disturb),542303
3.55,46,1,0,1,1,0.7,0.69,0.0,Sure Thing,0.7,No Discount (Sure Thing),542366
2.38,42,0,0,1,0,0.7,0.72,-0.02,Do Not Disturb,0.71,No Discount (Sure Thing),542383
12.67,47,0,0,1,0,0.7,0.7,0.01,Sure Thing,0.72,No Discount (Sure Thing),542418
2.93,55,1,0,1,0,0.68,0.7,-0.02,Do Not Disturb,0.7,Avoid (Do Not Disturb),542570
1.38,50,1,1,0,0,0.18,0.12,0.05,Persuadable,0.13,Give Discount,542585
0.92,38,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,542605
5.0,24,0,0,0,0,0.49,0.31,0.18,Persuadable,0.33,Give Discount,542658
2.42,54,0,0,0,1,0.67,0.72,-0.05,Do Not Disturb,0.71,No Discount (Sure Thing),542670
0.73,16,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.0,No Action,542706
0.52,39,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,542767
2.62,47,0,0,0,0,0.71,0.72,-0.01,Sure Thing,0.71,No Discount (Sure Thing),542796
2.45,35,0,0,1,0,0.7,0.72,-0.01,Sure Thing,0.71,No Discount (Sure Thing),542825
2.97,33,0,0,0,0,0.7,0.68,0.01,Sure Thing,0.67,No Action,542850
0.75,20,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.0,No Action,542857
2.48,35,0,0,1,0,0.71,0.72,-0.01,Sure Thing,0.71,No Discount (Sure Thing),542937
0.75,47,1,1,0,1,0.01,0.0,0.01,Sure Thing,0.01,No Action,543008
2.4,39,1,0,0,0,0.67,0.71,-0.04,Do Not Disturb,0.7,No Discount (Sure Thing),543052
4.15,52,1,0,0,0,0.67,0.67,-0.0,Sure Thing,0.7,Avoid (Do Not Disturb),543074
1.0,50,1,1,0,0,0.02,0.01,0.01,Sure Thing,0.01,No Action,543075
3.8,53,1,0,1,1,0.68,0.69,-0.0,Sure Thing,0.7,No Discount (Sure Thing),543081
0.77,51,1,0,0,0,0.02,0.01,0.01,Sure Thing,0.0,No Action,543114
0.53,16,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.0,No Action,543126
2.97,39,1,0,0,0,0.68,0.71,-0.02,Do Not Disturb,0.7,No Discount (Sure Thing),125845
1.6,42,0,0,0,0,0.22,0.11,0.11,Persuadable,0.12,Give Discount,226367
3.97,46,1,0,1,0,0.67,0.68,-0.01,Sure Thing,0.7,Avoid (Do Not Disturb),229330
1.25,38,0,0,0,0,0.1,0.11,-0.01,Sure Thing,0.11,Avoid (Do Not Disturb),324191
1.77,43,1,1,0,0,0.26,0.13,0.12,Persuadable,0.14,Give Discount,331039
2.4,34,0,1,0,0,0.67,0.67,0.0,Sure Thing,0.65,No Action,441200
3.07,47,1,0,0,0,0.7,0.71,-0.01,Sure Thing,0.7,No Discount (Sure Thing),446473
4.22,46,0,0,1,0,0.68,0.68,0.0,Sure Thing,0.7,No Discount (Sure Thing),456226
2.82,64,1,0,1,0,0.54,0.51,0.03,Sure Thing,0.49,No Action,460181
2.72,23,0,1,1,0,0.45,0.34,0.11,Persuadable,0.33,Give Discount,464542
2.75,41,0,1,1,1,0.7,0.69,0.0,Sure Thing,0.68,No Action,468666
0.87,39,1,1,0,1,0.02,0.0,0.01,Sure Thing,0.01,No Action,472713
1.25,34,0,1,0,0,0.11,0.11,0.0,Sure Thing,0.11,No Action,479101
1.4,35,1,1,0,0,0.21,0.13,0.08,Persuadable,0.14,Give Discount,485536
1.65,49,1,0,0,1,0.21,0.12,0.09,Persuadable,0.13,Give Discount,489852
3.45,29,0,0,0,0,0.7,0.66,0.04,Sure Thing,0.67,No Action,495273
1.8,43,0,0,0,0,0.23,0.11,0.12,Persuadable,0.13,Give Discount,496408
0.65,48,1,1,0,0,0.02,0.0,0.01,Sure Thing,0.01,No Action,499760
0.28,45,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,500078
4.05,52,1,1,1,0,0.64,0.66,-0.01,Sure Thing,0.67,Avoid (Do Not Disturb),501322
0.37,23,0,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,507753
0.52,47,1,0,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,508367
1.0,36,0,0,0,0,0.01,0.01,-0.0,Sure Thing,0.01,Avoid (Do Not Disturb),508497
0.35,57,0,1,0,0,0.01,0.01,0.0,Sure Thing,0.0,No Action,509302
1.23,44,0,0,0,0,0.07,0.1,-0.03,Do Not Disturb,0.11,Avoid (Do Not Disturb),510694
1.98,41,1,0,1,0,0.41,0.51,-0.09,Do Not Disturb,0.53,Avoid (Do Not Disturb),511160
