session_duration,base_fare_usd,age,married,has_children,hotel_booked,hotel_discount,p_treat,p_control,uplift,uplift_segment,p_book,expected_value,decision,user_id
0.63,0.0,26,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.79,Low Priority,614165
0.78,0.0,37,1,0,0,0,0.01,0.0,0.0,Lost Cause,0.01,-14.79,Low Priority,619971
0.38,0.0,53,1,1,0,1,0.01,0.01,0.0,Sure Thing,0.01,-14.55,Low Priority,623417
3.52,98.77,41,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.0,No Discount (Sure Thing),630738
2.4,105.95,48,1,0,1,0,0.93,0.93,-0.0,Lost Cause,0.93,-15.49,No Discount (Sure Thing),631319
3.07,0.0,55,1,0,0,0,0.23,0.15,0.08,Persuadable,0.18,-7.21,Low Priority,639510
0.87,0.0,47,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.86,Low Priority,644870
0.52,0.0,16,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),645022
1.05,0.0,22,0,0,0,0,0.02,0.02,-0.0,Lost Cause,0.02,-15.34,Avoid (Do Not Disturb),646197
0.25,0.0,35,0,0,0,0,0.0,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),646257
3.3,0.0,16,0,0,0,0,0.23,0.13,0.1,Persuadable,0.14,-5.28,Low Priority,648201
0.77,0.0,53,0,0,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.73,Low Priority,652040
1.53,0.0,27,0,0,0,1,0.22,0.13,0.09,Persuadable,0.14,-5.58,Low Priority,657629
1.35,0.0,38,0,1,0,0,0.22,0.12,0.1,Persuadable,0.13,-5.16,Low Priority,658234
2.22,0.0,24,0,0,0,1,0.23,0.14,0.08,Persuadable,0.16,-6.51,Low Priority,660110
1.42,2661.93,36,0,0,0,0,0.11,0.09,0.02,Sure Thing,0.07,-13.13,Low Priority,667718
1.6,0.0,29,0,0,0,0,0.22,0.13,0.1,Persuadable,0.14,-5.13,Low Priority,668677
2.02,0.0,34,0,1,1,0,0.22,0.15,0.07,Sure Thing,0.14,-7.89,Low Priority,684510
2.48,333.06,54,1,1,1,1,0.91,0.93,-0.02,Do Not Disturb,0.93,-16.9,No Discount (Sure Thing),690420
1.03,0.0,22,0,1,0,0,0.02,0.01,0.01,Sure Thing,0.01,-13.98,Low Priority,844489
0.27,0.0,23,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.67,Low Priority,171470
2.23,0.0,27,0,0,0,0,0.25,0.16,0.09,Persuadable,0.17,-6.33,Low Priority,195192
1.8,0.0,50,0,0,0,0,0.23,0.12,0.11,Persuadable,0.13,-3.71,Low Priority,411179
1.08,708.12,51,1,1,0,0,0.09,0.1,-0.02,Do Not Disturb,0.09,-16.51,Avoid (Do Not Disturb),420648
2.83,0.0,50,1,0,0,0,0.24,0.15,0.09,Persuadable,0.18,-5.93,Low Priority,439052
0.42,0.0,25,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-13.95,Low Priority,478228
0.5,0.0,16,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),498298
0.98,0.0,51,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.76,Low Priority,499751
2.13,0.0,36,0,0,0,0,0.24,0.15,0.09,Persuadable,0.16,-6.21,Low Priority,508497
2.08,659.83,43,1,1,1,1,0.87,0.89,-0.02,Do Not Disturb,0.88,-17.17,No Discount (Sure Thing),511148
0.72,0.0,46,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.47,Low Priority,515688
2.98,412.23,52,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.31,No Discount (Sure Thing),516639
0.5,0.0,65,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.56,Low Priority,516680
2.07,0.0,49,1,0,1,0,0.24,0.14,0.1,Persuadable,0.17,-5.12,Low Priority,519412
0.37,0.0,58,1,0,0,1,0.01,0.01,0.01,Sure Thing,0.01,-14.15,Low Priority,521062
0.6,0.0,26,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.79,Low Priority,521192
0.38,0.0,42,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.4,Low Priority,522748
0.4,0.0,29,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.54,Low Priority,524620
3.8,237.22,37,0,0,1,0,0.92,0.92,-0.01,Do Not Disturb,0.93,-15.92,No Discount (Sure Thing),525281
1.13,0.0,30,0,0,0,0,0.12,0.03,0.09,Persuadable,0.03,-6.2,Low Priority,536490
2.25,101.64,41,1,0,1,0,0.9,0.92,-0.02,Do Not Disturb,0.92,-17.48,No Discount (Sure Thing),542015
0.13,0.0,23,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.67,Low Priority,542189
0.85,0.0,16,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),542706
2.57,764.49,39,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-16.57,No Discount (Sure Thing),543385
3.62,0.0,33,0,1,0,0,0.24,0.16,0.08,Persuadable,0.16,-6.72,Low Priority,543428
0.58,0.0,38,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.72,Low Priority,543885
1.33,0.0,20,0,1,0,0,0.2,0.12,0.08,Persuadable,0.13,-7.11,Low Priority,545754
2.38,0.0,42,1,1,0,0,0.22,0.16,0.07,Sure Thing,0.17,-8.27,Low Priority,549116
2.5,436.69,50,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.43,No Discount (Sure Thing),549361
0.27,0.0,41,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.86,Low Priority,549579
0.62,0.0,45,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.57,Low Priority,550804
0.63,0.0,23,0,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.53,Low Priority,551671
3.92,0.0,16,0,0,0,0,0.21,0.13,0.09,Persuadable,0.14,-6.07,Low Priority,551990
3.45,24.24,47,1,1,1,0,0.9,0.93,-0.03,Do Not Disturb,0.93,-18.2,No Discount (Sure Thing),553231
2.63,386.41,43,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.39,No Discount (Sure Thing),555180
0.5,0.0,26,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.93,Low Priority,555257
2.35,0.0,48,0,1,0,0,0.24,0.15,0.09,Persuadable,0.17,-5.58,Low Priority,557005
0.62,0.0,41,1,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.33,Low Priority,562192
2.02,391.64,28,0,1,1,0,0.79,0.8,-0.01,Do Not Disturb,0.82,-15.9,No Discount (Sure Thing),562362
1.48,0.0,56,1,1,0,0,0.19,0.14,0.05,Sure Thing,0.15,-9.91,Low Priority,565275
0.12,0.0,65,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.56,Low Priority,566097
3.07,0.0,65,0,0,0,0,0.25,0.13,0.12,Persuadable,0.16,-3.5,Low Priority,569300
0.65,0.0,31,0,0,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.92,Low Priority,570639
0.13,0.0,54,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.47,Low Priority,570945
0.73,0.0,27,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.79,Low Priority,571580
1.62,0.0,54,1,0,0,0,0.22,0.13,0.09,Persuadable,0.14,-5.83,Low Priority,573427
0.58,0.0,41,1,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.33,Low Priority,574987
0.35,0.0,32,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.9,Low Priority,578824
2.83,1005.78,40,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-16.85,No Discount (Sure Thing),580402
1.22,0.0,23,0,0,1,0,0.1,0.12,-0.02,Do Not Disturb,0.12,-17.23,Avoid (Do Not Disturb),583490
3.1,778.06,44,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.29,No Discount (Sure Thing),584977
3.42,0.0,54,1,0,0,0,0.24,0.16,0.08,Persuadable,0.18,-7.18,Low Priority,584998
0.38,0.0,41,1,0,0,1,0.01,0.0,0.01,Sure Thing,0.01,-14.37,Low Priority,586820
0.5,0.0,35,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.81,Low Priority,594103
2.92,3484.68,56,1,0,1,0,0.89,0.74,0.15,Persuadable,0.79,0.08,Give Discount,595122
3.15,693.86,33,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-16.72,No Discount (Sure Thing),598185
2.52,0.0,36,0,1,1,0,0.24,0.16,0.09,Persuadable,0.17,-6.29,Low Priority,602793
6.2,0.0,37,0,0,0,1,0.25,0.14,0.12,Persuadable,0.17,-3.42,Low Priority,609393
0.25,0.0,47,1,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.52,Low Priority,609800
0.25,0.0,31,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.92,Low Priority,611887
0.53,0.0,38,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.01,Avoid (Do Not Disturb),614918
0.95,0.0,24,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.52,Low Priority,619938
1.48,742.39,27,0,0,0,0,0.1,0.1,0.0,Lost Cause,0.07,-14.69,Low Priority,622293
0.48,0.0,39,1,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.49,Low Priority,624593
2.42,0.0,39,0,1,0,0,0.24,0.16,0.08,Persuadable,0.17,-6.69,Low Priority,624913
2.62,56.55,32,0,0,1,0,0.91,0.93,-0.01,Do Not Disturb,0.93,-16.18,No Discount (Sure Thing),625703
0.4,0.0,40,0,0,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.8,Low Priority,627041
0.92,0.0,22,0,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.38,Low Priority,627729
1.4,0.0,42,0,1,0,0,0.23,0.12,0.11,Persuadable,0.13,-3.85,Low Priority,635303
1.12,0.0,29,1,1,1,0,0.08,0.04,0.03,Sure Thing,0.04,-11.61,Low Priority,637421
4.9,284.19,29,0,0,1,1,0.91,0.92,-0.01,Do Not Disturb,0.92,-15.84,No Discount (Sure Thing),641364
4.27,27.93,42,1,0,1,0,0.91,0.93,-0.03,Do Not Disturb,0.93,-17.52,No Discount (Sure Thing),643469
1.72,0.0,66,0,0,0,0,0.24,0.12,0.12,Persuadable,0.13,-3.11,Low Priority,655499
2.35,644.87,45,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.48,No Discount (Sure Thing),656873
2.72,171.08,58,1,1,1,0,0.9,0.92,-0.02,Do Not Disturb,0.92,-17.05,No Discount (Sure Thing),657122
1.53,0.0,26,0,1,0,0,0.24,0.12,0.12,Persuadable,0.14,-2.97,Low Priority,684806
0.67,0.0,41,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.67,Low Priority,703333
0.13,0.0,49,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.61,Low Priority,721496
1.52,0.0,43,1,1,0,0,0.25,0.13,0.12,Persuadable,0.15,-2.89,Low Priority,811077
1.83,0.0,36,0,0,0,0,0.21,0.13,0.08,Persuadable,0.13,-7.23,Low Priority,152583
0.72,0.0,43,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.9,Low Priority,380436
4.35,0.0,39,0,1,0,0,0.24,0.14,0.1,Persuadable,0.16,-5.08,Low Priority,462456
2.18,0.0,27,0,1,0,0,0.24,0.16,0.08,Persuadable,0.17,-6.62,Low Priority,464855
0.53,0.0,55,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.6,Low Priority,476081
0.35,0.0,40,1,0,0,0,0.01,0.0,0.0,Sure Thing,0.01,-14.53,Low Priority,492209
1.23,0.0,29,0,0,1,0,0.13,0.12,0.01,Sure Thing,0.13,-14.33,Low Priority,495273
3.25,1652.4,39,0,0,1,0,0.91,0.93,-0.01,Do Not Disturb,0.9,-16.26,No Discount (Sure Thing),496286
2.28,73.87,53,1,0,1,1,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.14,No Discount (Sure Thing),508731
1.48,354.88,62,1,0,0,0,0.09,0.12,-0.03,Do Not Disturb,0.08,-17.64,Avoid (Do Not Disturb),509781
2.3,97.58,38,0,0,1,0,0.89,0.93,-0.04,Do Not Disturb,0.93,-19.48,No Discount (Sure Thing),512786
0.6,0.0,42,0,0,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.99,Low Priority,512831
1.62,0.0,54,1,0,0,0,0.22,0.13,0.09,Persuadable,0.14,-5.83,Low Priority,516061
2.38,752.6,39,1,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-16.72,No Discount (Sure Thing),517370
2.13,0.0,34,0,1,0,0,0.23,0.14,0.09,Persuadable,0.15,-6.0,Low Priority,517415
0.9,0.0,53,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.72,Low Priority,519774
5.58,0.0,51,0,0,0,0,0.28,0.13,0.15,Persuadable,0.17,-0.31,Low Priority,520175
1.37,0.0,50,0,0,0,0,0.21,0.12,0.09,Persuadable,0.13,-6.26,Low Priority,520307
2.33,1403.8,33,0,0,1,0,0.9,0.92,-0.02,Do Not Disturb,0.92,-17.48,No Discount (Sure Thing),521235
3.0,690.22,48,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-15.9,No Discount (Sure Thing),521658
0.37,0.0,49,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.44,Low Priority,522484
1.53,0.0,40,1,1,0,1,0.24,0.13,0.11,Persuadable,0.15,-3.91,Low Priority,524880
1.0,0.0,29,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.76,Low Priority,525323
1.58,571.53,48,1,0,0,0,0.1,0.13,-0.03,Do Not Disturb,0.06,-17.9,Avoid (Do Not Disturb),528158
2.38,264.03,38,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-16.78,No Discount (Sure Thing),528657
0.98,0.0,42,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.3,Avoid (Do Not Disturb),530004
1.5,0.0,43,1,1,0,0,0.25,0.12,0.12,Persuadable,0.15,-2.66,Low Priority,532106
3.45,0.0,27,0,0,0,1,0.26,0.16,0.1,Persuadable,0.17,-5.35,Low Priority,532426
0.38,0.0,46,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.88,Low Priority,532721
0.25,0.0,33,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.79,Low Priority,535497
0.48,0.0,67,1,0,0,0,0.03,0.01,0.02,Sure Thing,0.01,-13.05,Low Priority,541083
0.25,0.0,16,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),543126
0.23,0.0,36,0,0,0,0,0.0,0.01,-0.0,Lost Cause,0.01,-15.11,Avoid (Do Not Disturb),544008
1.15,0.0,31,0,0,0,0,0.1,0.05,0.05,Sure Thing,0.05,-9.99,Low Priority,548990
2.37,174.35,42,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.2,No Discount (Sure Thing),549116
2.97,14280.38,43,1,1,0,1,0.59,0.63,-0.05,Do Not Disturb,0.71,-19.64,No Discount (Sure Thing),549450
1.98,154.95,42,0,1,1,1,0.81,0.8,0.01,Sure Thing,0.81,-13.93,No Discount (Sure Thing),549515
0.63,0.0,21,0,0,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.16,Low Priority,550022
2.53,82.66,52,1,0,1,1,0.93,0.93,-0.0,Lost Cause,0.93,-15.22,No Discount (Sure Thing),555191
0.5,0.0,56,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.75,Low Priority,556215
0.48,0.0,28,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.77,Low Priority,556417
0.6,0.0,16,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),558202
1.83,314.62,28,0,0,1,0,0.15,0.25,-0.1,Do Not Disturb,0.23,-25.4,Avoid (Do Not Disturb),559468
1.45,0.0,40,0,0,0,0,0.22,0.12,0.1,Persuadable,0.13,-5.2,Low Priority,560627
2.18,440.27,24,0,0,1,0,0.9,0.92,-0.02,Do Not Disturb,0.91,-16.85,No Discount (Sure Thing),561054
3.5,54.78,41,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.03,No Discount (Sure Thing),562192
10.48,0.0,35,0,0,0,0,0.28,0.19,0.08,Persuadable,0.19,-6.73,Low Priority,564112
0.38,0.0,53,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.61,Low Priority,564616
0.97,0.0,16,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.2,Avoid (Do Not Disturb),565056
0.6,0.0,32,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.64,Low Priority,566456
0.52,0.0,44,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.6,Low Priority,567548
1.67,459.64,54,1,0,0,0,0.09,0.12,-0.03,Do Not Disturb,0.07,-17.96,Avoid (Do Not Disturb),570330
0.65,0.0,16,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),573931
2.35,0.0,38,1,0,0,0,0.24,0.16,0.07,Sure Thing,0.18,-7.7,Low Priority,577007
0.63,0.0,52,1,1,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.59,Low Priority,578511
6.87,334.02,44,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-16.64,No Discount (Sure Thing),580212
2.6,88.09,52,1,0,1,0,0.93,0.93,-0.0,Lost Cause,0.93,-15.22,No Discount (Sure Thing),583023
0.77,0.0,48,0,0,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.95,Low Priority,585832
2.03,0.0,34,1,1,0,0,0.26,0.17,0.09,Persuadable,0.16,-6.18,Low Priority,589171
2.33,382.03,44,0,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-17.11,No Discount (Sure Thing),590967
3.87,0.0,39,1,1,0,0,0.23,0.16,0.07,Sure Thing,0.17,-7.67,Low Priority,602962
0.48,0.0,38,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.72,Low Priority,604136
0.62,0.0,16,0,1,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.33,Avoid (Do Not Disturb),609763
0.58,0.0,35,0,0,0,0,0.0,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),610482
0.63,0.0,47,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.86,Low Priority,615749
0.42,0.0,38,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.7,Low Priority,618343
1.15,174.8,32,0,0,0,0,0.04,0.12,-0.08,Do Not Disturb,0.06,-23.36,Avoid (Do Not Disturb),620884
1.22,0.0,17,0,1,0,0,0.09,0.1,-0.01,Do Not Disturb,0.11,-16.26,Avoid (Do Not Disturb),621150
2.38,126.11,47,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.46,No Discount (Sure Thing),627176
0.37,0.0,38,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.7,Low Priority,631448
0.38,0.0,53,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.61,Low Priority,640580
0.73,0.0,16,0,1,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.33,Avoid (Do Not Disturb),660903
1.47,0.0,62,1,0,0,1,0.19,0.14,0.05,Sure Thing,0.14,-10.0,Low Priority,676043
0.47,0.0,33,1,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.53,Low Priority,676373
3.48,0.0,69,1,0,0,0,0.22,0.14,0.08,Persuadable,0.14,-6.88,Low Priority,700289
5.05,0.0,57,1,0,0,0,0.25,0.15,0.1,Persuadable,0.16,-5.06,Low Priority,713557
3.83,0.0,66,1,0,0,0,0.22,0.15,0.07,Sure Thing,0.15,-8.03,Low Priority,733654
0.72,0.0,35,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.64,Low Priority,767426
1.45,0.0,33,0,0,0,0,0.21,0.12,0.08,Persuadable,0.13,-6.64,Low Priority,356046
3.78,479.01,43,1,1,1,0,0.91,0.92,-0.02,Do Not Disturb,0.93,-16.54,No Discount (Sure Thing),405305
3.1,0.0,43,0,0,0,0,0.25,0.15,0.1,Persuadable,0.18,-5.13,Low Priority,450615
0.72,0.0,37,1,0,0,1,0.01,0.0,0.0,Lost Cause,0.01,-14.79,Low Priority,454920
2.95,0.0,36,1,0,0,1,0.24,0.16,0.07,Sure Thing,0.18,-7.68,Low Priority,463652
2.33,0.0,55,0,0,0,0,0.25,0.15,0.1,Persuadable,0.18,-5.19,Low Priority,484987
3.47,529.81,47,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-15.6,No Discount (Sure Thing),485591
0.27,0.0,46,1,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.47,Low Priority,488529
2.53,56.91,48,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-15.85,No Discount (Sure Thing),501817
0.38,0.0,38,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.01,Avoid (Do Not Disturb),502145
0.37,0.0,42,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.4,Low Priority,502210
2.32,419.94,46,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.06,No Discount (Sure Thing),503945
0.55,0.0,16,0,1,0,1,0.01,0.01,-0.0,Lost Cause,0.01,-15.33,Avoid (Do Not Disturb),508713
2.0,0.0,35,1,1,1,0,0.23,0.17,0.06,Sure Thing,0.17,-8.85,Low Priority,510719
0.87,0.0,52,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.62,Low Priority,513683
0.37,0.0,45,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.81,Low Priority,517967
0.87,0.0,48,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.38,Low Priority,524628
3.55,186.69,37,0,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.0,No Discount (Sure Thing),525879
4.98,101.78,30,0,0,1,1,0.9,0.93,-0.02,Do Not Disturb,0.93,-17.27,No Discount (Sure Thing),527451
4.27,0.0,45,0,0,0,0,0.26,0.14,0.11,Persuadable,0.17,-3.6,Low Priority,527783
5.37,0.0,20,0,1,0,0,0.25,0.11,0.14,Persuadable,0.13,-1.36,Low Priority,529677
1.67,0.0,16,0,0,0,0,0.19,0.11,0.07,Sure Thing,0.12,-7.51,Low Priority,530453
1.52,0.0,20,0,0,1,0,0.2,0.13,0.07,Sure Thing,0.13,-7.51,Low Priority,533093
1.78,0.0,46,1,0,0,0,0.24,0.13,0.12,Persuadable,0.14,-3.48,Low Priority,533155
1.98,0.0,29,0,0,0,0,0.24,0.15,0.09,Persuadable,0.16,-6.43,Low Priority,536876
1.12,0.0,39,1,0,0,1,0.09,0.03,0.06,Sure Thing,0.03,-8.91,Low Priority,538915
0.27,0.0,43,0,1,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.3,Low Priority,539510
11.32,163.69,41,0,0,1,0,0.93,0.93,0.0,Lost Cause,0.92,-14.81,No Discount (Sure Thing),540819
0.97,0.0,31,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.87,Low Priority,541132
2.65,693.3,35,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.42,No Discount (Sure Thing),543968
7.47,98.81,42,1,1,1,0,0.88,0.93,-0.04,Do Not Disturb,0.92,-19.44,No Discount (Sure Thing),544391
2.23,48.1,51,1,1,1,0,0.87,0.93,-0.06,Do Not Disturb,0.92,-20.69,No Discount (Sure Thing),545318
1.43,0.0,47,1,1,0,0,0.24,0.12,0.12,Persuadable,0.14,-3.46,Low Priority,545465
2.07,0.0,44,1,1,0,1,0.22,0.15,0.07,Sure Thing,0.16,-8.24,Low Priority,546224
1.08,506.13,37,0,1,0,0,0.06,0.09,-0.04,Do Not Disturb,0.08,-18.55,Avoid (Do Not Disturb),547792
3.77,283.24,41,1,1,1,0,0.91,0.93,-0.01,Do Not Disturb,0.93,-16.46,No Discount (Sure Thing),548272
0.25,0.0,39,1,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.49,Low Priority,549235
0.37,0.0,47,1,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.52,Low Priority,549366
2.68,6052.9,16,0,1,1,0,0.77,0.69,0.08,Persuadable,0.72,-6.5,No Discount (Sure Thing),552623
1.0,0.0,18,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.96,Low Priority,554866
4.53,216.11,55,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.2,No Discount (Sure Thing),557033
0.4,0.0,50,1,0,0,1,0.01,0.01,0.01,Sure Thing,0.01,-14.5,Low Priority,559787
4.43,520.23,48,1,0,1,1,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.07,No Discount (Sure Thing),560065
1.52,0.0,50,1,0,1,1,0.23,0.13,0.1,Persuadable,0.14,-5.05,Low Priority,572669
2.82,0.0,47,1,1,0,0,0.23,0.15,0.08,Persuadable,0.17,-7.12,Low Priority,573988
0.38,0.0,68,0,0,0,1,0.02,0.0,0.01,Sure Thing,0.01,-13.66,Low Priority,576712
1.52,0.0,62,1,1,0,0,0.19,0.14,0.05,Sure Thing,0.15,-9.79,Low Priority,577089
1.4,0.0,50,0,0,0,0,0.21,0.12,0.09,Persuadable,0.13,-6.18,Low Priority,578488
2.38,392.48,32,0,0,1,0,0.91,0.92,-0.01,Do Not Disturb,0.93,-16.24,No Discount (Sure Thing),578824
1.25,0.0,16,0,1,0,0,0.1,0.1,-0.01,Lost Cause,0.11,-15.57,Avoid (Do Not Disturb),581595
0.37,0.0,67,1,0,0,0,0.03,0.01,0.02,Sure Thing,0.01,-13.05,Low Priority,582190
2.58,211.16,41,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-15.97,No Discount (Sure Thing),582768
0.42,0.0,43,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.34,Low Priority,583038
3.95,0.0,48,1,0,0,0,0.24,0.16,0.08,Persuadable,0.17,-6.85,Low Priority,584537
1.52,361.09,46,0,0,0,0,0.09,0.12,-0.03,Do Not Disturb,0.07,-18.21,Avoid (Do Not Disturb),587483
2.28,680.76,27,0,0,1,0,0.89,0.92,-0.03,Do Not Disturb,0.93,-17.96,No Discount (Sure Thing),588013
2.47,505.27,36,0,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.43,No Discount (Sure Thing),593719
0.52,0.0,50,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.5,Low Priority,594892
1.75,0.0,57,1,0,0,0,0.23,0.13,0.09,Persuadable,0.14,-5.64,Low Priority,597498
0.97,0.0,34,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.06,Avoid (Do Not Disturb),602476
1.1,5711.6,41,1,0,0,0,0.07,0.04,0.03,Sure Thing,0.05,-12.03,Low Priority,602748
2.63,0.0,64,1,0,0,0,0.24,0.15,0.09,Persuadable,0.17,-6.27,Low Priority,603635
2.0,0.0,51,1,0,1,0,0.25,0.15,0.11,Persuadable,0.17,-4.09,Low Priority,604617
