session_duration,page_clicks,base_fare_usd,age,married,has_children,hotel_booked,hotel_discount,p_treat,p_control,uplift,uplift_segment,p_book,decision,expected_value,user_id
2.22,18,111.76,42,1,0,1,0,0.88,0.93,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.48,540260
2.28,19,421.0,48,1,1,1,0,0.91,0.95,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.84,540572
2.55,20,1302.94,35,0,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.94,No Discount (Sure Thing),94.82,542937
6.32,51,150.06,45,1,0,1,1,0.93,0.94,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.44,543165
2.87,23,355.23,44,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.02,545518
2.28,18,450.88,46,1,0,1,0,0.89,0.95,-0.05,Do Not Disturb,0.94,No Discount (Sure Thing),94.67,546529
2.32,19,715.94,49,1,1,1,0,0.91,0.95,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.7,550455
2.73,22,341.38,47,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.96,553754
3.0,24,416.59,45,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.97,554175
4.83,39,478.72,51,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.56,556622
2.48,20,210.88,40,0,0,1,0,0.94,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.11,559473
1.38,11,327.54,54,1,0,0,1,0.02,0.0,0.02,Sure Thing,0.0,No Action,0.17,560078
1.53,12,666.7,56,1,1,0,0,0.02,0.0,0.02,Sure Thing,0.01,No Action,0.32,565275
3.07,25,55.95,46,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.31,566174
3.13,25,360.1,40,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.0,568060
3.47,28,608.52,50,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.87,573189
3.95,32,417.94,47,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.83,573988
3.87,31,587.36,50,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.73,574489
2.62,21,72.32,40,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.11,580402
2.77,22,172.04,44,0,0,0,0,0.94,0.94,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.18,581005
3.53,29,465.41,54,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.02,359653
2.35,19,425.58,48,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.91,490133
2.22,17,652.1,45,1,0,0,0,0.89,0.89,0.0,Sure Thing,0.9,No Discount (Sure Thing),89.0,497475
3.45,28,439.93,36,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,498857
2.85,23,663.69,43,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.71,504081
3.48,28,432.63,42,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,504945
3.85,31,247.39,47,1,1,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.02,511125
2.57,21,297.6,53,0,0,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.96,512631
1.85,15,456.53,28,0,0,1,0,0.26,0.32,-0.06,Do Not Disturb,0.26,Avoid (Do Not Disturb),32.05,513242
2.72,22,186.61,37,0,1,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),95.19,514208
2.22,18,90.64,34,1,1,1,0,0.9,0.93,-0.03,Do Not Disturb,0.92,No Discount (Sure Thing),93.46,514461
2.07,17,82.83,55,1,1,1,0,0.84,0.91,-0.08,Do Not Disturb,0.91,No Discount (Sure Thing),91.49,518516
3.0,24,400.11,35,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,519211
2.12,17,67.83,49,1,0,1,0,0.88,0.91,-0.02,Do Not Disturb,0.9,No Discount (Sure Thing),90.73,519412
3.22,26,165.57,45,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.22,519626
7.12,58,291.34,51,0,0,1,0,0.93,0.94,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.18,520175
2.95,24,134.93,49,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.13,520804
2.9,23,51.04,39,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.17,521859
1.65,13,476.42,32,1,1,0,0,0.02,0.0,0.02,Sure Thing,0.01,No Action,0.09,526203
2.5,20,739.17,36,0,1,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.76,528122
2.87,24,585.22,62,1,0,1,0,0.94,0.94,-0.0,Sure Thing,0.94,No Discount (Sure Thing),94.48,529214
2.55,21,151.13,52,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.04,531427
2.58,21,1060.11,57,1,1,1,1,0.92,0.95,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.63,531868
2.1,17,317.27,49,1,1,1,0,0.89,0.9,-0.01,Sure Thing,0.9,No Discount (Sure Thing),90.21,531884
2.93,23,669.84,43,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.71,533248
2.48,20,572.7,50,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.95,536566
2.22,18,487.25,48,0,0,1,1,0.89,0.94,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.66,538074
1.5,12,768.57,37,0,1,0,1,0.02,0.01,0.01,Sure Thing,0.0,No Action,0.95,541612
2.72,22,273.61,42,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.03,542383
2.72,22,385.33,55,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.02,545208
3.28,27,477.82,45,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.91,545684
2.28,19,746.86,37,1,1,1,0,0.89,0.95,-0.05,Do Not Disturb,0.94,No Discount (Sure Thing),94.66,546648
2.7,22,363.18,56,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.01,548391
2.37,19,499.08,52,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,554670
3.97,32,224.11,37,0,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.7,555108
2.43,20,95.52,41,0,0,1,1,0.94,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.1,557343
2.37,19,691.96,33,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.96,557508
4.1,33,248.3,45,1,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.74,559775
2.98,24,682.64,50,0,0,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.95,560519
3.22,26,285.26,47,0,1,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.0,561386
2.2,18,411.26,36,0,0,1,0,0.88,0.94,-0.06,Do Not Disturb,0.93,No Discount (Sure Thing),93.58,563592
3.65,29,506.31,35,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.89,564112
2.88,23,606.81,28,0,0,1,0,0.95,0.95,0.0,Sure Thing,0.95,No Discount (Sure Thing),94.84,565910
6.48,52,174.76,48,1,1,1,0,0.91,0.94,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.49,573621
3.52,28,98.34,29,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.95,577115
3.82,31,123.86,45,1,1,1,1,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),95.14,577216
3.43,28,199.78,34,1,1,1,0,0.94,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.06,577410
2.65,22,488.99,38,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.04,578459
2.63,21,67.23,45,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.11,580658
2.78,22,245.15,55,0,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.99,582319
2.17,18,387.75,32,0,1,1,0,0.91,0.92,-0.0,Sure Thing,0.92,No Discount (Sure Thing),91.57,582446
2.25,18,86.03,41,1,0,1,0,0.88,0.94,-0.06,Do Not Disturb,0.93,No Discount (Sure Thing),93.77,582768
3.28,27,544.97,29,0,0,0,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.78,582828
2.35,19,461.15,45,0,0,0,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.99,582979
2.2,18,403.79,40,0,0,1,0,0.88,0.94,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.6,583052
1.38,11,867.83,25,0,1,0,0,0.03,0.0,0.03,Sure Thing,0.01,No Action,0.05,583070
2.88,24,1233.61,32,0,0,1,0,0.93,0.95,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.64,583446
2.52,20,258.41,47,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,583664
2.58,21,1022.45,39,1,0,1,0,0.92,0.95,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.75,290123
2.17,18,469.75,39,0,0,1,0,0.88,0.93,-0.05,Do Not Disturb,0.92,No Discount (Sure Thing),93.37,449033
2.43,20,258.39,36,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,464614
2.73,22,103.23,44,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.1,468106
2.23,18,177.61,44,0,0,0,0,0.89,0.94,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.6,472785
11.05,90,173.34,42,1,0,1,0,0.95,0.94,0.02,Sure Thing,0.94,No Discount (Sure Thing),93.72,502210
15.55,126,68.15,44,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),92.88,511223
3.22,26,180.18,44,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.11,511923
2.27,18,220.72,39,0,1,1,0,0.89,0.94,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.86,512069
2.95,24,1091.54,49,1,0,1,0,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.74,512556
3.7,30,141.36,39,1,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.12,513628
2.25,18,290.63,64,0,0,1,0,0.88,0.9,-0.03,Do Not Disturb,0.91,No Discount (Sure Thing),90.47,514344
4.9,40,89.84,50,0,1,1,0,0.93,0.95,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.62,516176
2.05,17,124.75,41,1,1,1,0,0.89,0.9,-0.02,Sure Thing,0.9,No Discount (Sure Thing),90.47,521814
3.13,25,232.13,33,0,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.12,523030
2.57,21,64.6,20,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.67,523938
3.65,29,491.7,41,0,1,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.88,526144
2.3,19,1339.07,23,0,0,1,1,0.92,0.95,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.87,527197
1.5,12,603.47,42,1,0,0,1,0.01,0.0,0.01,Sure Thing,0.01,No Action,0.07,532912
4.25,34,628.62,29,0,0,1,0,0.93,0.94,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.5,532941
3.55,29,1044.89,51,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.78,535878
2.33,19,214.91,53,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,543081
2.35,19,574.78,51,1,0,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.93,543114
2.27,18,316.49,39,0,1,0,0,0.9,0.94,-0.04,Do Not Disturb,0.93,No Discount (Sure Thing),93.7,545317
3.78,31,637.76,47,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.79,549154
2.82,23,120.78,50,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.12,549361
2.37,19,1411.18,46,0,0,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.92,550985
1.23,10,810.13,46,1,0,0,0,0.03,0.0,0.02,Sure Thing,0.01,No Action,0.17,551448
4.32,35,158.96,40,0,1,1,0,0.93,0.95,-0.02,Do Not Disturb,0.94,No Discount (Sure Thing),94.93,553533
3.22,26,497.1,16,0,0,1,0,0.96,0.91,0.05,Sure Thing,0.93,No Discount (Sure Thing),91.04,557986
3.87,31,98.79,28,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.95,560090
2.43,20,275.29,53,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.97,564204
2.75,22,15.65,53,1,0,1,0,0.95,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.27,567172
3.02,24,709.66,52,1,1,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.7,568101
2.08,17,116.48,43,1,0,1,0,0.9,0.91,-0.01,Sure Thing,0.9,No Discount (Sure Thing),90.92,570436
4.68,38,661.03,54,1,0,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.58,570945
2.12,17,1847.39,46,0,0,1,0,0.87,0.88,-0.01,Sure Thing,0.89,No Discount (Sure Thing),87.72,572992
5.4,43,510.51,50,0,0,1,1,0.93,0.94,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.41,575971
1.75,14,642.77,39,0,1,0,0,0.03,0.02,0.01,Sure Thing,0.02,No Action,1.65,576272
2.38,19,723.41,52,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.95,577598
3.1,25,358.48,46,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,580515
2.37,19,675.67,47,1,1,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.71,582723
2.53,21,178.09,36,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.11,584288
3.47,28,442.79,44,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,584977
2.43,20,27.31,55,1,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.26,585187
2.6,21,299.81,27,0,0,1,0,0.95,0.95,0.0,Sure Thing,0.95,No Discount (Sure Thing),94.82,348817
2.37,19,486.71,51,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,361759
2.75,22,736.83,37,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.88,454920
4.07,32,695.78,28,0,0,1,0,0.94,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.58,459645
2.47,19,489.36,31,0,0,0,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.83,481292
2.97,24,373.96,55,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.01,497042
4.1,33,1169.74,46,0,1,1,0,0.9,0.94,-0.04,Do Not Disturb,0.94,No Discount (Sure Thing),93.77,505617
2.35,19,551.61,25,0,0,1,0,0.94,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.77,507133
2.08,17,188.11,23,0,1,1,0,0.85,0.9,-0.05,Do Not Disturb,0.89,No Discount (Sure Thing),90.17,507753
2.25,18,594.58,36,0,1,1,0,0.9,0.93,-0.03,Do Not Disturb,0.92,No Discount (Sure Thing),93.2,511364
2.72,22,411.88,46,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.97,517231
1.4,11,354.46,40,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,0.07,520708
3.62,29,328.47,49,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.87,521004
4.97,40,93.82,36,0,0,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.62,522981
2.42,19,96.52,22,0,0,1,0,0.94,0.94,0.0,Sure Thing,0.94,No Discount (Sure Thing),94.31,524151
2.73,22,679.34,21,0,0,1,0,0.96,0.93,0.03,Sure Thing,0.93,No Discount (Sure Thing),92.84,529231
2.73,22,418.41,36,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.97,529362
1.2,10,717.65,45,1,1,0,1,0.01,0.0,0.0,Sure Thing,0.01,No Action,0.26,529689
2.15,17,163.6,39,0,0,1,0,0.85,0.91,-0.05,Do Not Disturb,0.91,No Discount (Sure Thing),90.78,530724
2.3,19,280.23,40,1,0,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),94.98,531204
3.2,26,707.5,29,0,0,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.8,532607
5.3,43,219.22,30,1,0,1,1,0.93,0.94,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.48,537725
3.05,25,433.48,43,0,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.04,538197
3.68,29,136.74,50,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.08,538691
1.85,15,1241.88,42,0,1,1,0,0.51,0.45,0.06,Persuadable,0.45,Give Discount,31.08,540014
2.93,23,127.46,16,0,0,1,0,0.95,0.93,0.03,Sure Thing,0.94,No Discount (Sure Thing),92.57,543126
1.52,12,241.04,36,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,No Action,0.07,544008
2.3,19,78.8,43,0,1,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),95.12,544627
12.23,98,769.09,40,0,0,1,0,0.94,0.94,0.01,Sure Thing,0.94,No Discount (Sure Thing),93.85,546280
2.32,19,103.25,40,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.19,547779
3.8,30,237.05,45,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.06,549580
4.23,35,270.95,48,0,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.59,549850
4.37,34,243.64,51,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.64,550754
2.33,19,1327.21,42,0,1,1,0,0.92,0.95,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.74,551430
2.23,18,191.16,35,1,0,1,0,0.88,0.94,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.51,551847
5.82,48,80.11,47,1,0,1,0,0.93,0.94,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.4,557815
2.23,18,470.02,52,1,0,1,0,0.89,0.93,-0.05,Do Not Disturb,0.92,No Discount (Sure Thing),93.43,559407
2.68,21,97.35,42,0,1,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),95.12,563896
2.6,21,822.73,16,0,1,1,0,0.94,0.91,0.03,Sure Thing,0.91,No Discount (Sure Thing),90.56,565915
2.48,20,572.89,45,1,0,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,569530
5.05,41,101.29,29,1,1,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.55,576231
2.68,22,487.34,33,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.03,576370
10.83,88,216.45,53,1,1,1,0,0.95,0.94,0.01,Sure Thing,0.94,No Discount (Sure Thing),94.01,579307
2.05,17,622.0,52,0,1,1,0,0.78,0.89,-0.11,Do Not Disturb,0.89,No Discount (Sure Thing),89.06,582785
2.92,24,471.28,45,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.01,586637
2.98,24,485.98,41,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.01,586820
3.03,25,600.37,44,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,586850
1.98,16,134.64,33,0,1,1,0,0.81,0.79,0.02,Sure Thing,0.78,No Discount (Sure Thing),78.96,586876
2.82,23,514.76,39,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.96,586953
3.02,25,207.54,40,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.13,587538
3.98,32,183.25,47,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.92,588103
3.08,25,550.28,38,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,437549
3.2,25,327.65,46,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,456226
3.12,25,146.86,28,0,0,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.99,478188
3.17,26,669.13,47,0,0,1,0,0.94,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.97,489635
2.27,19,136.33,35,0,0,1,1,0.9,0.94,-0.04,Do Not Disturb,0.94,No Discount (Sure Thing),94.39,490107
2.37,19,464.95,41,1,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.97,494704
2.98,24,346.65,43,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,496408
2.93,24,194.72,53,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.0,505854
1.97,16,30.32,52,1,1,1,0,0.67,0.8,-0.14,Do Not Disturb,0.8,No Discount (Sure Thing),80.3,507435
3.28,26,316.16,47,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.96,507759
3.88,31,398.35,37,0,0,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.9,511778
1.63,13,209.71,23,1,0,0,0,0.02,0.0,0.02,Sure Thing,0.0,No Action,0.11,512677
3.58,28,1823.64,42,1,1,1,0,0.91,0.94,-0.03,Do Not Disturb,0.93,No Discount (Sure Thing),94.18,513236
4.67,37,73.87,53,1,0,0,0,0.94,0.95,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.68,513317
3.55,28,624.67,43,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.9,515565
13.85,112,589.64,50,1,0,0,0,0.97,0.93,0.04,Sure Thing,0.95,No Discount (Sure Thing),93.13,517356
2.25,18,384.42,45,1,0,1,0,0.89,0.93,-0.05,Do Not Disturb,0.92,No Discount (Sure Thing),93.4,517392
3.13,25,96.9,39,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.1,520745
2.27,18,247.85,37,0,1,1,0,0.91,0.94,-0.03,Do Not Disturb,0.92,No Discount (Sure Thing),93.81,525879
5.97,48,303.39,38,0,0,1,0,0.92,0.94,-0.02,Do Not Disturb,0.94,No Discount (Sure Thing),94.26,528657
2.42,20,553.2,46,0,0,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,528744
2.57,21,1006.57,27,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.69,529229
3.7,30,474.31,40,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.01,529309
2.23,18,723.25,36,1,1,1,0,0.86,0.93,-0.07,Do Not Disturb,0.92,No Discount (Sure Thing),93.07,530468
2.52,20,615.69,27,0,0,1,1,0.94,0.95,-0.0,Sure Thing,0.94,No Discount (Sure Thing),94.84,531094
3.07,25,708.91,47,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.9,531143
2.73,22,405.65,46,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.96,538780
2.18,18,74.88,46,1,0,1,0,0.9,0.94,-0.03,Do Not Disturb,0.93,No Discount (Sure Thing),93.69,540444
2.28,19,92.06,40,1,0,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),95.04,541967
2.48,20,263.15,33,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,542850
2.43,20,290.26,52,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.93,543074
2.53,20,394.82,55,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.01,543778
2.22,18,488.35,53,0,0,1,0,0.89,0.94,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.63,546307
2.82,23,252.91,47,1,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,549569
2.22,18,789.1,36,0,0,1,0,0.86,0.94,-0.08,Do Not Disturb,0.93,No Discount (Sure Thing),93.52,550229
2.57,20,421.6,48,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.91,551331
2.5,20,1504.27,49,1,0,1,0,0.92,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.68,551567
4.33,35,211.39,45,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.77,553943
2.92,24,517.59,16,0,0,1,0,0.96,0.92,0.04,Sure Thing,0.93,No Discount (Sure Thing),91.87,555147
5.2,42,408.14,37,1,1,1,0,0.93,0.94,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.25,558786
3.9,32,429.64,41,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.9,562192
2.77,22,499.4,49,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.87,563021
2.57,21,61.89,44,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.15,563711
2.87,23,158.64,37,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.17,569754
3.58,28,724.35,46,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.91,573040
1.37,11,717.99,42,1,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,No Action,0.7,575253
2.33,18,724.5,52,0,0,1,0,0.9,0.95,-0.05,Do Not Disturb,0.94,No Discount (Sure Thing),94.69,577386
